customer_id,tenure_months,contract_type,monthly_charges,total_charges,internet_service,online_security,tech_support,streaming_tv,payment_method,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,support_calls_3mo,avg_data_gb_3mo,late_payments_6mo,plan_changes_6mo,churned,segment,segment_label
CUST52831,13,Month-to-month,117.56,1552.53,DSL,Yes,No,No,Electronic check,No,1,No,No,Yes,No,4,10.72,1,0,1,0,Early Leavers
CUST52834,27,Month-to-month,75.54,1797.42,DSL,No,Yes,Yes,Bank transfer (auto),Yes,0,No,No,Yes,No,4,34.15,0,0,1,1,Price-Sensitive
CUST52835,33,Month-to-month,81.52,2317.78,DSL,Yes,No,No,Electronic check,No,0,No,No,Yes,Yes,0,5.02,1,0,0,0,Early Leavers
CUST52836,41,Month-to-month,52.64,2003.99,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,No,Yes,No,6,0.0,0,0,0,2,Service-Frustrated
CUST52838,14,Month-to-month,76.09,1020.27,Fiber optic,No,No,No,Credit card (auto),No,0,No,Yes,Yes,No,0,7.3,1,1,0,0,Early Leavers
CUST52839,4,One year,66.38,257.1,DSL,No,No,No,Electronic check,No,0,No,No,Yes,No,3,50.12,0,1,0,1,Price-Sensitive
CUST52840,30,Month-to-month,102.96,2898.93,No,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,Yes,Yes,No,6,0.0,0,0,1,2,Service-Frustrated
CUST52841,8,Month-to-month,24.94,198.33,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,Yes,No,No,No phone service,1,7.33,0,1,1,1,Price-Sensitive
CUST52842,5,One year,92.8,394.62,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,Yes,No,No phone service,1,0.0,0,1,1,1,Price-Sensitive
CUST52843,6,Month-to-month,110.18,678.02,DSL,No,Yes,No,Electronic check,Yes,0,No,No,Yes,Yes,8,54.96,1,0,1,2,Service-Frustrated
CUST52844,39,Month-to-month,112.69,3871.6,Fiber optic,No,No,No,Credit card (auto),Yes,0,Yes,No,Yes,Yes,3,67.7,0,0,0,1,Price-Sensitive
CUST52845,21,Two year,105.05,1892.76,Fiber optic,Yes,No,No,Mailed check,Yes,0,Yes,Yes,Yes,No,3,13.89,2,0,0,0,Early Leavers
CUST52846,3,Two year,88.63,278.9,Fiber optic,No,No,No,Mailed check,No,0,Yes,No,Yes,Yes,0,28.35,0,1,0,1,Price-Sensitive
CUST52847,18,Month-to-month,118.16,1808.47,Fiber optic,Yes,No,No,Bank transfer (auto),No,0,Yes,Yes,Yes,Yes,1,21.49,1,0,0,0,Early Leavers
CUST52848,3,Month-to-month,36.36,97.79,DSL,No,Yes,No,Credit card (auto),No,0,No,Yes,Yes,Yes,4,15.98,0,3,0,1,Price-Sensitive
CUST52849,5,Month-to-month,100.05,522.24,Fiber optic,No,No,No,Electronic check,Yes,0,No,Yes,Yes,No,1,24.13,0,1,1,1,Price-Sensitive
CUST52850,23,Month-to-month,74.79,1621.75,DSL,No,Yes,No,Mailed check,Yes,1,Yes,No,Yes,No,1,31.82,2,0,1,0,Early Leavers
CUST52851,12,One year,26.38,326.1,Fiber optic,No,No,No,Electronic check,No,1,Yes,Yes,Yes,No,0,11.1,0,1,0,1,Price-Sensitive
CUST52853,9,Month-to-month,93.53,803.92,DSL,No,No,Yes,Bank transfer (auto),Yes,0,No,No,Yes,Yes,2,9.39,0,0,1,1,Price-Sensitive
CUST52854,33,Month-to-month,22.38,745.93,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,No,5,0.0,0,1,1,2,Service-Frustrated
CUST52855,6,Month-to-month,35.59,201.07,DSL,No,No,No,Mailed check,No,0,No,No,Yes,Yes,1,8.9,0,0,0,1,Price-Sensitive
CUST52856,14,Month-to-month,67.11,932.79,No,No internet service,No internet service,No internet service,Mailed check,Yes,1,No,No,Yes,Yes,1,0.0,0,0,1,1,Price-Sensitive
CUST52857,15,Month-to-month,31.18,472.29,Fiber optic,No,No,No,Electronic check,No,0,No,No,No,No phone service,2,41.58,0,3,0,1,Price-Sensitive
CUST52858,5,Month-to-month,118.93,547.72,Fiber optic,Yes,No,Yes,Electronic check,No,0,No,Yes,Yes,Yes,2,58.52,0,0,1,1,Price-Sensitive
CUST52859,1,One year,69.28,61.04,No,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,No,Yes,Yes,0,0.0,0,1,1,1,Price-Sensitive
CUST52860,4,Month-to-month,82.49,332.05,No,No internet service,No internet service,No internet service,Credit card (auto),No,0,No,Yes,Yes,Yes,1,0.0,0,0,0,1,Price-Sensitive
CUST52861,2,Month-to-month,109.03,220.82,DSL,No,Yes,No,Electronic check,No,0,No,Yes,No,No phone service,2,44.27,0,0,1,1,Price-Sensitive
CUST52863,1,Month-to-month,36.57,32.55,Fiber optic,Yes,Yes,No,Electronic check,Yes,0,Yes,Yes,Yes,No,2,12.69,2,2,1,0,Early Leavers
CUST52864,7,Month-to-month,63.34,436.49,DSL,Yes,No,No,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,2,18.71,1,2,0,0,Early Leavers
CUST52866,10,One year,115.62,1079.8,Fiber optic,Yes,No,No,Credit card (auto),No,0,Yes,Yes,Yes,Yes,1,18.07,0,3,0,1,Price-Sensitive
CUST52867,5,One year,29.73,143.5,No,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,No,Yes,Yes,1,0.0,1,1,0,0,Early Leavers
CUST52868,23,Month-to-month,94.95,1988.63,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,Yes,1,48.92,1,0,0,0,Early Leavers
CUST52869,8,Month-to-month,79.77,571.82,Fiber optic,No,No,Yes,Electronic check,Yes,0,No,No,Yes,No,0,38.21,0,2,1,1,Price-Sensitive
CUST52870,15,Month-to-month,79.5,1132.38,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,Yes,Yes,Yes,0,0.0,0,0,1,1,Price-Sensitive
CUST52871,9,Month-to-month,112.88,896.56,Fiber optic,No,No,No,Electronic check,No,1,Yes,No,Yes,No,2,32.39,1,1,1,0,Early Leavers
CUST52872,34,Month-to-month,47.63,1698.04,Fiber optic,No,No,No,Mailed check,No,0,Yes,No,Yes,Yes,1,25.78,1,1,1,0,Early Leavers
CUST52873,1,Month-to-month,48.89,47.35,DSL,No,No,Yes,Bank transfer (auto),Yes,0,No,Yes,Yes,No,8,10.0,0,2,1,2,Service-Frustrated
CUST52876,19,Month-to-month,65.91,1205.65,DSL,No,No,No,Bank transfer (auto),No,0,Yes,No,Yes,No,1,65.82,0,0,0,1,Price-Sensitive
CUST52877,9,Month-to-month,80.23,723.78,DSL,Yes,No,No,Bank transfer (auto),Yes,1,No,Yes,Yes,No,3,36.16,1,0,1,0,Early Leavers
CUST52878,11,Month-to-month,75.69,862.75,No,No internet service,No internet service,No internet service,Credit card (auto),No,0,No,Yes,Yes,No,6,0.0,0,1,0,2,Service-Frustrated
CUST52879,20,Month-to-month,88.65,1730.68,Fiber optic,Yes,No,No,Credit card (auto),No,0,No,No,Yes,No,4,0.92,1,0,1,0,Early Leavers
CUST52880,28,One year,46.58,1289.71,DSL,No,Yes,Yes,Bank transfer (auto),No,0,No,No,Yes,Yes,5,26.51,0,0,0,2,Service-Frustrated
CUST52881,17,One year,84.57,1469.15,DSL,No,No,Yes,Electronic check,No,0,Yes,Yes,Yes,No,3,32.85,0,0,1,1,Price-Sensitive
CUST52882,72,One year,80.28,6046.63,Fiber optic,Yes,Yes,No,Electronic check,No,0,No,No,Yes,Yes,2,10.83,0,1,1,1,Price-Sensitive
CUST52883,2,One year,28.78,52.89,Fiber optic,Yes,No,Yes,Credit card (auto),No,0,No,Yes,Yes,No,4,7.43,0,0,1,1,Price-Sensitive
CUST52884,20,Month-to-month,67.75,1246.37,Fiber optic,Yes,No,No,Credit card (auto),No,0,No,Yes,Yes,No,0,45.74,1,0,0,0,Early Leavers
CUST52885,2,Month-to-month,64.85,135.37,Fiber optic,Yes,No,No,Bank transfer (auto),No,0,No,Yes,Yes,No,1,16.38,0,1,0,1,Price-Sensitive
CUST52886,22,One year,119.29,2653.02,Fiber optic,No,No,No,Mailed check,No,0,Yes,Yes,Yes,No,2,9.33,0,1,0,1,Price-Sensitive
CUST52887,12,Month-to-month,51.39,578.06,DSL,No,No,No,Mailed check,Yes,0,No,Yes,No,No phone service,3,13.06,0,1,1,1,Price-Sensitive
CUST52889,29,Month-to-month,111.2,3195.18,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,No,No phone service,2,0.0,1,2,1,0,Early Leavers
CUST52891,3,Month-to-month,35.54,98.14,Fiber optic,Yes,No,Yes,Credit card (auto),No,0,No,No,Yes,Yes,1,6.57,0,0,0,1,Price-Sensitive
CUST52893,19,Month-to-month,56.68,1045.5,Fiber optic,No,Yes,Yes,Electronic check,No,0,No,No,Yes,Yes,10,27.67,0,1,1,2,Service-Frustrated
CUST52894,4,Month-to-month,30.22,123.55,Fiber optic,No,No,Yes,Electronic check,Yes,1,Yes,No,Yes,Yes,1,99.53,0,1,0,1,Price-Sensitive
CUST52895,16,Month-to-month,86.36,1195.6,Fiber optic,No,Yes,Yes,Mailed check,No,0,Yes,No,Yes,No,1,55.37,1,0,1,0,Early Leavers
CUST52896,9,Month-to-month,29.2,238.2,DSL,Yes,No,Yes,Electronic check,Yes,0,No,No,Yes,Yes,1,41.86,0,0,0,1,Price-Sensitive
CUST52898,11,Month-to-month,92.58,916.89,Fiber optic,No,No,Yes,Bank transfer (auto),No,0,Yes,No,Yes,Yes,1,21.78,0,3,1,1,Price-Sensitive
CUST52899,4,Two year,100.27,404.16,DSL,Yes,No,No,Electronic check,No,0,Yes,No,Yes,Yes,0,36.16,0,0,0,1,Price-Sensitive
CUST52900,58,Month-to-month,20.56,1124.33,Fiber optic,Yes,No,No,Electronic check,Yes,0,No,Yes,No,No phone service,1,38.79,0,0,0,1,Price-Sensitive
CUST52902,23,Month-to-month,107.91,2393.45,DSL,No,No,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,No,4,78.38,0,0,1,1,Price-Sensitive
CUST52904,3,Two year,97.48,283.5,Fiber optic,Yes,No,Yes,Electronic check,Yes,0,No,No,Yes,No,1,34.47,1,3,1,0,Early Leavers
CUST52905,15,One year,73.31,942.24,Fiber optic,Yes,No,Yes,Credit card (auto),Yes,0,No,Yes,Yes,Yes,2,20.14,0,1,0,1,Price-Sensitive
CUST52908,45,Month-to-month,85.17,3532.03,Fiber optic,No,No,No,Electronic check,Yes,0,No,Yes,Yes,No,8,38.43,0,1,0,2,Service-Frustrated
CUST52909,22,Month-to-month,67.93,1406.77,DSL,No,Yes,Yes,Credit card (auto),Yes,1,No,Yes,Yes,Yes,4,12.74,0,0,1,1,Price-Sensitive
CUST52910,72,Month-to-month,47.9,2965.51,Fiber optic,Yes,No,No,Credit card (auto),No,0,Yes,Yes,Yes,No,1,27.56,0,0,0,1,Price-Sensitive
CUST52911,25,Month-to-month,74.26,1872.37,DSL,No,No,Yes,Bank transfer (auto),No,0,Yes,Yes,Yes,No,0,31.5,0,0,0,1,Price-Sensitive
CUST52912,54,Month-to-month,54.07,2549.83,DSL,Yes,No,No,Electronic check,No,0,No,No,Yes,No,2,11.04,0,1,0,1,Price-Sensitive
CUST52913,26,Month-to-month,106.85,2865.21,No,No internet service,No internet service,No internet service,Mailed check,No,0,No,No,Yes,Yes,0,0.0,2,1,0,0,Early Leavers
CUST52914,46,Month-to-month,89.46,3644.96,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,Yes,Yes,Yes,No,1,17.83,0,0,0,1,Price-Sensitive
CUST52917,3,One year,89.55,237.3,DSL,No,No,Yes,Credit card (auto),No,1,Yes,Yes,Yes,No,2,25.37,1,1,0,0,Early Leavers
CUST52918,4,One year,24.61,92.06,DSL,No,No,Yes,Electronic check,Yes,0,Yes,Yes,Yes,Yes,8,58.39,1,0,1,2,Service-Frustrated
CUST52921,16,Month-to-month,26.06,423.6,DSL,No,Yes,Yes,Electronic check,Yes,0,Yes,Yes,No,No phone service,1,50.38,0,0,0,1,Price-Sensitive
CUST52922,18,Month-to-month,54.71,876.18,Fiber optic,No,No,No,Credit card (auto),No,1,No,Yes,No,No phone service,1,4.54,0,0,0,1,Price-Sensitive
CUST52925,38,Two year,86.31,3377.76,No,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,Yes,No,No phone service,0,0.0,2,0,1,0,Early Leavers
CUST52926,9,Month-to-month,48.65,384.9,Fiber optic,Yes,No,Yes,Credit card (auto),No,0,Yes,No,No,No phone service,1,38.26,1,0,0,0,Early Leavers
CUST52928,14,Month-to-month,97.73,1434.25,DSL,Yes,Yes,Yes,Credit card (auto),Yes,0,Yes,Yes,Yes,Yes,0,21.45,0,0,0,1,Price-Sensitive
CUST52929,47,Month-to-month,105.74,4480.06,DSL,No,No,No,Bank transfer (auto),No,0,No,No,Yes,Yes,2,9.76,0,1,0,1,Price-Sensitive
CUST52931,17,Month-to-month,119.5,1812.94,DSL,Yes,No,No,Mailed check,Yes,0,Yes,Yes,Yes,No,5,41.06,0,1,1,2,Service-Frustrated
CUST52932,13,Month-to-month,113.22,1347.25,Fiber optic,No,Yes,No,Bank transfer (auto),Yes,1,No,No,Yes,No,1,60.14,2,0,1,0,Early Leavers
CUST52933,4,Month-to-month,102.45,365.96,Fiber optic,Yes,No,No,Electronic check,No,0,Yes,No,Yes,Yes,7,49.36,0,1,1,2,Service-Frustrated
CUST52938,8,Month-to-month,49.15,360.23,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,1,0.0,0,1,0,1,Price-Sensitive
CUST52939,8,Month-to-month,102.87,741.37,No,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,Yes,Yes,No,2,0.0,0,1,1,1,Price-Sensitive
CUST52940,11,Month-to-month,111.07,1179.61,DSL,No,No,No,Bank transfer (auto),No,0,Yes,Yes,Yes,Yes,2,10.43,0,0,0,1,Price-Sensitive
CUST52941,6,Month-to-month,95.15,574.18,Fiber optic,No,No,Yes,Mailed check,No,0,No,No,Yes,Yes,2,76.9,0,0,0,1,Price-Sensitive
CUST52942,10,Month-to-month,77.34,784.49,Fiber optic,No,No,No,Credit card (auto),No,0,Yes,No,Yes,Yes,2,7.2,0,1,1,1,Price-Sensitive
CUST52943,7,Month-to-month,80.58,542.52,Fiber optic,No,No,No,Credit card (auto),Yes,0,Yes,No,Yes,Yes,2,37.55,0,0,1,1,Price-Sensitive
CUST52944,34,Month-to-month,118.14,4018.99,DSL,Yes,No,No,Electronic check,Yes,0,Yes,No,Yes,Yes,1,11.59,0,2,0,1,Price-Sensitive
CUST52945,28,Month-to-month,113.64,3263.64,DSL,No,No,No,Electronic check,No,0,Yes,Yes,Yes,No,2,7.26,0,0,0,1,Price-Sensitive
CUST52946,30,Month-to-month,48.22,1361.09,Fiber optic,Yes,No,Yes,Electronic check,Yes,0,No,No,Yes,Yes,1,1.37,1,1,1,0,Early Leavers
CUST52948,4,Two year,47.64,181.37,DSL,No,No,No,Electronic check,Yes,0,No,No,Yes,Yes,2,59.76,0,0,0,1,Price-Sensitive
CUST52949,4,Month-to-month,113.07,463.59,DSL,No,No,Yes,Credit card (auto),Yes,0,No,Yes,No,No phone service,1,25.19,0,0,0,1,Price-Sensitive
CUST52950,8,Two year,76.43,559.38,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,Yes,Yes,No,2,0.0,2,1,0,0,Early Leavers
CUST52953,2,Two year,52.42,95.27,Fiber optic,No,No,Yes,Electronic check,Yes,0,No,No,Yes,Yes,0,59.87,1,0,0,0,Early Leavers
CUST52954,1,Month-to-month,104.64,98.41,Fiber optic,No,Yes,Yes,Mailed check,No,0,Yes,Yes,Yes,No,1,2.63,0,0,1,1,Price-Sensitive
CUST52955,25,Month-to-month,101.0,2349.49,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,Yes,Yes,No,1,0.0,1,0,0,0,Early Leavers
CUST52956,30,Month-to-month,116.09,3246.25,Fiber optic,No,No,No,Mailed check,No,0,Yes,Yes,Yes,No,3,42.9,3,1,1,0,Early Leavers
CUST52957,11,Two year,81.2,855.85,Fiber optic,No,No,Yes,Mailed check,Yes,0,Yes,No,Yes,Yes,2,42.85,0,0,0,1,Price-Sensitive
CUST52958,4,Two year,75.79,284.58,Fiber optic,No,No,Yes,Mailed check,No,1,Yes,No,Yes,Yes,1,18.81,0,0,0,1,Price-Sensitive
CUST52959,12,Month-to-month,116.87,1364.5,No,No internet service,No internet service,No internet service,Credit card (auto),No,0,No,No,Yes,Yes,0,0.0,0,1,0,1,Price-Sensitive
CUST52960,30,Month-to-month,114.2,3378.54,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,No,No,Yes,No,0,15.9,2,1,1,0,Early Leavers
CUST52961,6,Month-to-month,94.78,527.28,No,No internet service,No internet service,No internet service,Credit card (auto),No,1,Yes,Yes,Yes,Yes,1,0.0,0,0,1,1,Price-Sensitive
CUST52963,1,Two year,94.7,96.25,DSL,No,No,Yes,Electronic check,Yes,0,No,No,Yes,Yes,7,20.41,0,1,1,2,Service-Frustrated
CUST52965,11,Month-to-month,65.58,738.67,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,Yes,Yes,No,2,0.0,0,1,1,1,Price-Sensitive
CUST52966,27,Month-to-month,62.41,1626.77,Fiber optic,No,Yes,Yes,Electronic check,Yes,0,No,No,Yes,No,0,44.74,0,0,0,1,Price-Sensitive
CUST52967,40,Month-to-month,58.19,2411.51,DSL,Yes,No,No,Bank transfer (auto),No,0,No,Yes,Yes,No,0,22.24,0,0,0,1,Price-Sensitive
CUST52968,20,Month-to-month,67.72,1153.16,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,No,No,No,No phone service,6,0.0,0,2,0,2,Service-Frustrated
CUST52969,34,Two year,47.51,1411.14,DSL,No,No,Yes,Mailed check,Yes,1,No,Yes,Yes,Yes,0,60.57,2,0,0,0,Early Leavers
CUST52970,4,Month-to-month,84.95,343.65,DSL,No,No,Yes,Electronic check,No,0,Yes,Yes,Yes,No,2,5.11,0,0,0,1,Price-Sensitive
CUST52971,30,Two year,100.7,2987.61,Fiber optic,No,No,No,Electronic check,No,0,Yes,Yes,Yes,No,0,39.33,0,1,0,1,Price-Sensitive
CUST52972,20,One year,57.43,1090.79,Fiber optic,Yes,No,No,Electronic check,No,0,Yes,Yes,Yes,Yes,1,48.51,1,0,0,0,Early Leavers
CUST52973,11,Month-to-month,105.14,1112.74,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,No,Yes,No,1,0.0,0,0,1,1,Price-Sensitive
CUST52974,5,Month-to-month,33.25,154.39,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,8,0.0,0,2,1,2,Service-Frustrated
CUST52976,10,Month-to-month,99.39,898.61,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,2,17.75,0,0,1,1,Price-Sensitive
CUST52977,1,Month-to-month,75.89,78.86,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,Yes,No,Yes,No,2,15.23,0,0,1,1,Price-Sensitive
CUST52978,1,Month-to-month,75.85,69.15,DSL,Yes,Yes,No,Electronic check,No,0,Yes,No,Yes,Yes,2,8.88,1,0,0,0,Early Leavers
CUST52979,32,Month-to-month,87.51,2404.91,DSL,No,No,No,Credit card (auto),No,0,No,Yes,Yes,Yes,1,18.94,1,3,0,0,Early Leavers
CUST52980,20,Month-to-month,79.63,1357.28,DSL,No,No,No,Mailed check,Yes,0,Yes,No,Yes,No,2,85.23,1,3,0,0,Early Leavers
CUST52981,30,One year,117.96,3345.32,Fiber optic,No,No,Yes,Mailed check,No,0,No,Yes,Yes,Yes,0,34.09,0,1,0,1,Price-Sensitive
CUST52983,5,Month-to-month,64.69,280.24,Fiber optic,Yes,No,Yes,Electronic check,Yes,0,Yes,Yes,Yes,Yes,3,13.94,1,0,1,0,Early Leavers
CUST52984,18,Two year,111.97,1831.36,Fiber optic,No,No,No,Credit card (auto),Yes,1,Yes,Yes,Yes,No,1,53.35,1,0,1,0,Early Leavers
CUST52985,51,One year,106.69,4957.23,Fiber optic,No,Yes,No,Mailed check,No,1,No,Yes,Yes,Yes,5,1.41,0,1,1,2,Service-Frustrated
CUST52986,10,Month-to-month,23.5,205.85,DSL,No,No,Yes,Mailed check,No,0,Yes,No,Yes,Yes,0,56.79,0,0,1,1,Price-Sensitive
CUST52987,25,Month-to-month,102.04,2669.19,Fiber optic,No,Yes,No,Electronic check,Yes,0,No,Yes,Yes,Yes,2,50.83,0,2,1,1,Price-Sensitive
CUST52988,8,Month-to-month,116.23,834.91,DSL,Yes,Yes,Yes,Bank transfer (auto),No,1,Yes,No,No,No phone service,1,20.79,0,0,1,1,Price-Sensitive
CUST52989,6,Month-to-month,70.79,372.79,No,No internet service,No internet service,No internet service,Credit card (auto),No,1,Yes,Yes,Yes,No,3,0.0,1,0,0,0,Early Leavers
CUST52992,31,Month-to-month,62.75,2031.96,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,No,No,Yes,No,2,0.0,0,3,1,1,Price-Sensitive
CUST52994,57,Month-to-month,68.23,3322.62,DSL,No,No,Yes,Credit card (auto),No,1,No,No,Yes,Yes,1,36.94,1,0,0,0,Early Leavers
CUST52995,9,Month-to-month,46.28,368.76,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,No,No,Yes,Yes,0,0.0,0,1,1,1,Price-Sensitive
CUST52996,1,One year,99.08,100.42,No,No internet service,No internet service,No internet service,Mailed check,No,0,No,No,No,No phone service,2,0.0,1,2,0,0,Early Leavers
CUST52997,21,Month-to-month,46.76,975.75,Fiber optic,No,No,No,Electronic check,No,0,Yes,Yes,No,No phone service,0,32.59,0,1,1,1,Price-Sensitive
CUST52998,1,Month-to-month,118.2,108.02,DSL,Yes,No,No,Electronic check,Yes,0,Yes,No,Yes,Yes,2,19.46,0,0,0,1,Price-Sensitive
CUST52999,17,Two year,95.08,1439.13,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,No,No,Yes,Yes,1,0.0,0,0,0,1,Price-Sensitive
CUST53000,29,Month-to-month,43.03,1183.68,DSL,No,No,Yes,Credit card (auto),Yes,0,No,No,Yes,Yes,4,23.01,0,1,1,1,Price-Sensitive
CUST53001,16,One year,45.19,700.92,Fiber optic,No,No,No,Electronic check,No,0,Yes,No,Yes,Yes,0,7.21,0,1,0,1,Price-Sensitive
CUST53002,8,Month-to-month,51.97,410.01,DSL,No,No,No,Mailed check,Yes,1,No,Yes,Yes,No,2,3.19,0,0,1,1,Price-Sensitive
CUST53003,54,Month-to-month,54.45,2754.41,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,Yes,Yes,Yes,0,0.0,0,1,0,1,Price-Sensitive
CUST53004,31,Month-to-month,87.74,2495.9,DSL,Yes,Yes,Yes,Electronic check,Yes,0,Yes,No,Yes,Yes,3,8.08,3,0,1,0,Early Leavers
CUST53005,11,One year,103.54,1137.25,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,No,Yes,No,0,0.0,2,1,1,0,Early Leavers
CUST53006,36,Month-to-month,24.97,765.27,No,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,Yes,Yes,No,2,0.0,1,0,1,0,Early Leavers
CUST53007,59,Month-to-month,97.85,5148.65,Fiber optic,Yes,No,Yes,Mailed check,Yes,0,Yes,No,Yes,Yes,0,15.43,0,0,0,1,Price-Sensitive
CUST53008,1,Month-to-month,95.18,84.57,DSL,Yes,No,No,Mailed check,Yes,0,No,No,Yes,Yes,0,58.17,1,0,1,0,Early Leavers
CUST53009,18,Two year,35.21,575.52,Fiber optic,No,Yes,No,Mailed check,Yes,0,Yes,No,Yes,Yes,8,96.24,0,0,1,2,Service-Frustrated
CUST53010,50,Month-to-month,54.04,2479.99,No,No internet service,No internet service,No internet service,Credit card (auto),No,0,Yes,No,Yes,No,0,0.0,0,1,0,1,Price-Sensitive
CUST53011,3,Month-to-month,76.47,236.03,Fiber optic,No,Yes,Yes,Credit card (auto),No,0,Yes,Yes,Yes,No,0,31.86,1,0,1,0,Early Leavers
CUST53012,23,Month-to-month,49.92,1155.13,Fiber optic,No,No,No,Electronic check,Yes,1,Yes,Yes,Yes,No,1,6.3,0,0,0,1,Price-Sensitive
CUST53013,34,Month-to-month,75.64,2248.81,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,Yes,No,Yes,No,1,0.0,0,0,0,1,Price-Sensitive
CUST53014,3,Month-to-month,75.25,192.43,Fiber optic,No,No,Yes,Credit card (auto),No,0,Yes,No,Yes,No,1,59.05,1,0,1,0,Early Leavers
CUST53015,9,Month-to-month,93.65,879.32,DSL,Yes,No,Yes,Bank transfer (auto),Yes,0,No,No,Yes,No,1,23.29,0,1,1,1,Price-Sensitive
CUST53016,1,Month-to-month,44.65,43.37,Fiber optic,Yes,Yes,No,Electronic check,No,0,Yes,Yes,No,No phone service,3,41.99,0,1,1,1,Price-Sensitive
CUST53017,5,Month-to-month,75.22,329.38,Fiber optic,Yes,Yes,No,Electronic check,Yes,0,No,No,Yes,No,0,38.23,0,2,1,1,Price-Sensitive
CUST53019,30,Month-to-month,34.32,964.49,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,No,Yes,Yes,3,0.0,0,1,0,1,Price-Sensitive
CUST53020,17,Month-to-month,40.44,655.77,DSL,Yes,Yes,Yes,Electronic check,Yes,0,Yes,No,No,No phone service,3,0.21,0,2,0,1,Price-Sensitive
CUST53022,34,Month-to-month,59.93,1901.12,No,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,Yes,Yes,No,1,0.0,0,1,1,1,Price-Sensitive
CUST53023,4,Month-to-month,29.93,116.14,Fiber optic,Yes,No,No,Electronic check,Yes,0,No,Yes,Yes,Yes,0,63.99,0,0,1,1,Price-Sensitive
CUST53024,20,Two year,119.31,2140.87,Fiber optic,Yes,No,No,Credit card (auto),Yes,0,Yes,No,Yes,No,2,55.02,0,0,0,1,Price-Sensitive
CUST53026,16,Month-to-month,95.46,1357.2,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,1,Yes,No,Yes,No,1,14.85,1,1,0,0,Early Leavers
CUST53027,31,Month-to-month,31.47,870.23,Fiber optic,No,No,Yes,Electronic check,No,0,Yes,No,Yes,Yes,2,5.75,1,0,0,0,Early Leavers
CUST53028,1,Month-to-month,42.65,41.58,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,No,Yes,No,2,0.0,0,0,1,1,Price-Sensitive
CUST53029,28,Month-to-month,24.19,587.05,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,Yes,Yes,No,1,0.0,1,0,1,0,Early Leavers
CUST53030,15,Month-to-month,117.77,1676.57,Fiber optic,No,Yes,No,Electronic check,Yes,1,No,Yes,Yes,No,0,39.37,0,1,0,1,Price-Sensitive
CUST53031,18,Month-to-month,35.66,608.05,Fiber optic,No,No,No,Electronic check,No,1,Yes,Yes,Yes,No,2,43.56,0,0,1,1,Price-Sensitive
CUST53034,20,Month-to-month,67.53,1314.66,Fiber optic,No,No,No,Credit card (auto),No,0,No,Yes,Yes,No,7,20.02,0,0,0,2,Service-Frustrated
CUST53035,12,Month-to-month,72.57,769.26,No,No internet service,No internet service,No internet service,Electronic check,Yes,1,No,No,Yes,No,3,0.0,0,0,1,1,Price-Sensitive
CUST53036,10,One year,23.72,209.38,Fiber optic,No,Yes,No,Electronic check,Yes,0,No,No,Yes,Yes,1,4.54,0,1,0,1,Price-Sensitive
